id,time,S,I,R
9,33,3,3237,1760
9,34,2,3138,1860
9,35,1,3052,1947
9,36,1,2983,2016
9,37,1,2903,2096
9,38,1,2821,2178
9,39,0,2745,2255
9,40,0,2674,2326
9,41,0,2597,2403
9,42,0,2527,2473
9,43,0,2456,2544
9,44,0,2394,2606
9,45,0,2335,2665
9,46,0,2262,2738
9,47,0,2202,2798
9,48,0,2133,2867
9,49,0,2071,2929
9,50,0,2016,2984
9,51,0,1971,3029
9,52,0,1914,3086
9,53,0,1860,3140
9,54,0,1806,3194
9,55,0,1753,3247
9,56,0,1719,3281
9,57,0,1676,3324
9,58,0,1639,3361
9,59,0,1601,3399
9,60,0,1561,3439
9,61,0,1521,3479
9,62,0,1474,3526
9,63,0,1430,3570
9,64,0,1398,3602
9,65,0,1359,3641
9,66,0,1315,3685
9,67,0,1276,3724
9,68,0,1242,3758
9,69,0,1208,3792
9,70,0,1166,3834
9,71,0,1137,3863
9,72,0,1106,3894
9,73,0,1064,3936
9,74,0,1035,3965
9,75,0,1009,3991
9,76,0,977,4023
9,77,0,942,4058
9,78,0,917,4083
9,79,0,886,4114
1,0,4999,1,0
1,1,4998,2,0
1,2,4998,2,0
1,3,4996,4,0
1,4,4994,6,0
1,5,4991,9,0
1,6,4982,18,0
1,7,4970,30,0
1,8,4953,47,0
1,9,4920,78,2
1,10,4881,117,2
1,11,4778,189,33
1,12,4652,282,66
1,13,4449,453,98
1,14,4162,703,135
1,15,3793,1032,175
1,16,3335,1439,226
1,17,2785,1936,279
1,18,2199,2461,340
1,19,1632,2948,420
1,20,1122,3369,509
1,21,725,3674,601
1,22,465,3840,695
1,23,280,3922,798
1,24,189,3912,899
1,25,109,3887,1004
1,26,66,3830,1104
1,27,44,3742,1214
1,28,28,3665,1307
1,29,21,3576,1403
1,30,15,3475,1510
1,31,9,3395,1596
1,32,6,3302,1692
1,33,5,3221,1774
1,34,3,3139,1858
1,35,1,3066,1933
1,36,1,2985,2014
1,37,1,2901,2098
1,38,1,2810,2189
1,39,1,2728,2271
1,40,1,2665,2334
1,41,1,2598,2401
1,42,1,2525,2474
1,43,1,2464,2535
1,44,1,2403,2596
1,45,0,2347,2653
1,46,0,2278,2722
1,47,0,2215,2785
1,48,0,2171,2829
1,49,0,2118,2882
1,50,0,2056,2944
1,51,0,1999,3001
1,52,0,1948,3052
1,53,0,1905,3095
1,54,0,1849,3151
1,55,0,1801,3199
1,56,0,1753,3247
1,57,0,1708,3292
1,58,0,1661,3339
1,59,0,1609,3391
1,60,0,1566,3434
1,61,0,1532,3468
1,62,0,1492,3508
1,63,0,1448,3552
1,64,0,1410,3590
1,65,0,1369,3631
1,66,0,1329,3671
1,67,0,1299,3701
1,68,0,1260,3740
1,69,0,1220,3780
1,70,0,1190,3810
1,71,0,1163,3837
1,72,0,1125,3875
1,73,0,1094,3906
1,74,0,1062,3938
1,75,0,1033,3967
1,76,0,1001,3999
1,77,0,980,4020
1,78,0,947,4053
1,79,0,926,4074
12,0,4999,1,0
12,1,4999,1,0
12,2,4999,1,0
12,3,4998,2,0
12,4,4998,1,1
12,5,4996,3,1
12,6,4995,4,1
12,7,4991,8,1
12,8,4984,14,2
12,9,4975,23,2
12,10,4964,34,2
12,11,4912,56,32
12,12,4850,87,63
12,13,4770,137,93
12,14,4666,210,124
12,15,4502,341,157
12,16,4295,511,194
12,17,4005,757,238
12,18,3587,1131,282
12,19,3121,1552,327
12,20,2563,2048,389
12,21,1995,2551,454
12,22,1461,3015,524
12,23,999,3396,605
12,24,668,3623,709
12,25,406,3792,802
12,26,255,3850,895
12,27,167,3847,986
12,28,110,3807,1083
12,29,68,3733,1199
12,30,44,3644,1312
12,31,27,3564,1409
12,32,16,3473,1511
12,33,11,3383,1606
12,34,9,3290,1701
12,35,5,3199,1796
12,36,4,3101,1895
12,37,2,3019,1979
12,38,0,2933,2067
12,39,0,2849,2151
12,40,0,2762,2238
12,41,0,2695,2305
12,42,0,2625,2375
