id,time,S,I,R
1,2,9999,1,0
1,3,9999,1,0
1,4,9999,1,0
1,5,9999,1,0
1,6,9999,1,0
1,7,9999,1,0
1,8,9998,2,0
1,9,9997,3,0
1,10,9997,3,0
1,11,9967,1,32
1,12,9936,2,62
1,13,9906,1,93
1,14,9876,1,123
1,15,9845,2,153
1,16,9814,3,183
1,17,9784,3,213
1,18,9754,3,243
1,19,9724,3,273
1,20,9694,3,303
1,21,9663,4,333
1,22,9633,4,363
1,23,9603,4,393
1,24,9573,4,423
1,25,9541,6,453
1,26,9510,7,483
1,27,9479,8,513
1,28,9448,9,543
1,29,9418,9,573
1,30,9386,11,603
1,31,9355,12,633
1,32,9323,14,663
1,33,9291,16,693
1,34,9260,17,723
1,35,9230,16,754
1,36,9198,17,785
1,37,9166,17,817
1,38,9132,21,847
1,39,9097,26,877
1,40,9061,31,908
1,41,9022,40,938
1,42,8989,43,968
1,43,8956,44,1000
1,44,8918,50,1032
1,45,8884,53,1063
1,46,8846,61,1093
1,47,8808,68,1124
1,48,8767,78,1155
1,49,8734,78,1188
1,50,8696,85,1219
1,51,8647,101,1252
1,52,8602,115,1283
1,53,8560,125,1315
1,54,8519,136,1345
1,55,8468,153,1379
1,56,8416,171,1413
1,57,8361,195,1444
1,58,8308,214,1478
1,59,8254,235,1511
1,60,8190,262,1548
1,61,8132,288,1580
1,62,8067,317,1616
1,63,7991,356,1653
1,64,7927,379,1694
1,65,7861,404,1735
1,66,7783,443,1774
1,67,7704,482,1814
1,68,7617,534,1849
1,69,7529,585,1886
1,70,7438,630,1932
1,71,7321,704,1975
1,72,7221,765,2014
1,73,7111,827,2062
1,74,7004,889,2107
1,75,6892,958,2150
1,76,6770,1031,2199
1,77,6615,1135,2250
1,78,6473,1222,2305
1,79,6323,1318,2359
11,0,9999,1,0
11,1,9999,1,0
11,2,9999,1,0
11,3,9999,1,0
11,4,9999,1,0
11,5,9999,1,0
11,6,9999,1,0
11,7,9999,1,0
11,8,9998,2,0
11,9,9998,2,0
11,10,9998,2,0
11,11,9968,2,30
11,12,9937,3,60
11,13,9906,4,90
11,14,9874,6,120
11,15,9844,6,150
11,16,9814,6,180
11,17,9784,6,210
11,18,9753,7,240
11,19,9722,8,270
11,20,9690,9,301
11,21,9659,10,331
11,22,9627,12,361
11,23,9595,14,391
11,24,9564,15,421
11,25,9534,14,452
11,26,9503,15,482
11,27,9470,18,512
11,28,9440,18,542
11,29,9409,19,572
11,30,9376,20,604
11,31,9344,22,634
11,32,9313,22,665
11,33,9279,26,695
11,34,9245,30,725
11,35,9209,34,757
11,36,9176,37,787
11,37,9143,39,818
11,38,9108,43,849
11,39,9073,47,880
11,40,9036,53,911
11,41,9001,58,941
