id,time,S,I,R
0,60,8056,1813,131
0,61,7839,2016,145
0,62,7576,2257,167
0,63,7346,2458,196
0,64,7077,2699,224
0,65,6763,2978,259
0,66,6455,3259,286
0,67,6151,3537,312
0,68,5811,3849,340
0,69,5463,4152,385
0,70,5124,4446,430
0,71,4795,4724,481
0,72,4435,5036,529
0,73,4128,5306,566
0,74,3779,5604,617
0,75,3475,5853,672
0,76,3146,6129,725
0,77,2851,6364,785
0,78,2575,6541,884
0,79,2330,6714,956
2,0,9999,1,0
2,1,9998,2,0
2,2,9998,2,0
2,3,9998,2,0
2,4,9998,2,0
2,5,9998,2,0
2,6,9998,2,0
2,7,9998,2,0
2,8,9998,2,0
2,9,9998,2,0
2,10,9998,2,0
2,11,9998,2,0
2,12,9998,2,0
2,13,9998,2,0
2,14,9998,2,0
2,15,9997,3,0
2,16,9996,4,0
2,17,9994,6,0
2,18,9990,10,0
2,19,9988,12,0
2,20,9984,16,0
2,21,9983,17,0
2,22,9981,18,1
2,23,9979,20,1
2,24,9976,23,1
2,25,9973,26,1
2,26,9969,30,1
2,27,9966,31,3
2,28,9960,36,4
2,29,9954,41,5
2,30,9946,49,5
2,31,9933,60,7
2,32,9924,68,8
2,33,9906,86,8
2,34,9893,99,8
2,35,9873,119,8
2,36,9856,135,9
2,37,9835,155,10
2,38,9820,170,10
2,39,9797,190,13
2,40,9762,221,17
2,41,9733,247,20
2,42,9698,282,20
2,43,9660,317,23
2,44,9618,357,25
2,45,9573,397,30
2,46,9515,451,34
2,47,9450,512,38
2,48,9383,577,40
2,49,9292,661,47
2,50,9209,737,54
2,51,9109,828,63
2,52,8987,943,70
2,53,8861,1061,78
2,54,8724,1185,91
2,55,8568,1330,102
2,56,8405,1482,113
2,57,8191,1680,129
2,58,7960,1895,145
2,59,7729,2113,158
2,60,7495,2330,175
2,61,7223,2575,202
2,62,6920,2857,223
2,63,6606,3145,249
2,64,6251,3458,291
2,65,5884,3790,326
2,66,5552,4088,360
2,67,5194,4409,397
2,68,4864,4696,440
2,69,4551,4960,489
2,70,4218,5244,538
2,71,3881,5525,594
2,72,3566,5782,652
2,73,3264,6025,711
2,74,2980,6253,767
2,75,2706,6460,834
2,76,2458,6648,894
2,77,2220,6798,982
2,78,1993,6962,1045
2,79,1828,7048,1124
19,0,9999,1,0
19,1,9999,1,0
19,2,9999,1,0
19,3,9999,1,0
19,4,9999,1,0
19,5,9999,1,0
19,6,9999,1,0
19,7,9999,1,0
19,8,9999,1,0
19,9,9999,1,0
19,10,9999,1,0
19,11,9999,1,0
19,12,9999,1,0
19,13,9999,1,0
19,14,9999,1,0
19,15,9999,1,0
19,16,9999,1,0
19,17,9999,1,0
19,18,9998,2,0
19,19,9997,3,0
19,20,9995,5,0
19,21,9994,6,0
19,22,9992,8,0
19,23,9989,11,0
19,24,9988,12,0
19,25,9986,14,0
19,26,9985,14,1
19,27,9982,17,1
19,28,9981,18,1
19,29,9977,22,1
19,30,9974,24,2
19,31,9970,28,2
19,32,9968,30,2
19,33,9961,36,3
19,34,9959,38,3
19,35,9957,40,3
19,36,9950,47,3
19,37,9944,53,3
19,38,9935,62,3
19,39,9925,71,4
19,40,9916,79,5
19,41,9900,95,5
19,42,9882,113,5
19,43,9868,127,5
19,44,9851,142,7
19,45,9836,157,7
19,46,9806,186,8
19,47,9781,210,9
19,48,9749,241,10
19,49,9715,274,11
19,50,9673,312,15
19,51,9628,354,18
19,52,9579,401,20
19,53,9519,458,23
19,54,9451,519,30
19,55,9369,598,33
19,56,9285,677,38
19,57,9168,788,44
19,58,9050,899,51
19,59,8916,1019,65
19,60,8773,1151,76
19,61,8603,1311,86
19,62,8435,1462,103
19,63,8218,1668,114
19,64,7996,1865,139
19,65,7764,2077,159
19,66,7500,2316,184
19,67,7187,2604,209
19,68,6873,2897,230
19,69,6571,3168,261
19,70,6265,3441,294
19,71,5915,3753,332
19,72,5569,4067,364
19,73,5242,4355,403
19,74,4884,4674,442
19,75,4577,4928,495
19,76,4238,5214,548
19,77,3917,5497,586
19,78,3626,5715,659
19,79,3334,5945,721
15,0,9999,1,0
15,1,9999,1,0
15,2,9999,1,0
